"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Scen4p_15"
"4MF89 G027A 1 TUCK1 2","4MF89","HB165",56.68,-155.63831,1989,275.65,NA
"4MF89 G028A 1 TUCK1 2","4MF89","GZ165",56.66667,-155.87,1989,204.64,402.585118661074
"4MF89 G029A 1 TUCK1 2","4MF89","HD165",56.56,-155.3867,1989,406.26,1385.06312101078
"4MF89 G030A 1 TUCK1 2","4MF89","HD163",56.425,-155.6217,1989,408.43,NA
"4MF89 G031A 1 TUCK1 2","4MF89","HB163",56.54833,-155.8667,1989,297.57,579.177865973426
"4MF89 G032A 1 TUCK1 2","4MF89","GZ163",56.53833,-156.10001,1989,195.71,NA
"4MF89 G033A 1 TUCK1 2","4MF89","GZ163",56.665,-156.1133,1989,200.15,NA
"4MF89 G034A 1 TUCK1 2","4MF89","GX163",56.66333,-156.3317,1989,194.64,397.782791052575
"4MF89 G035A 1 TUCK1 2","4MF89","GX163",56.78333,-156.34331,1989,258.65,559.911882314126
"4MF89 G036A 1 TUCK1 2","4MF89","GV163",56.89667,-156.4967,1989,396.47,NA
"4MF89 G037A 1 TUCK1 2","4MF89","GV161",56.745,-156.76669,1989,408.24,1154.26300642363
"4MF89 G038A 1 TUCK1 2","4MF89","GX161",56.65167,-156.5717,1989,256.63,NA
"4MF89 G039A 1 TUCK1 2","4MF89","GX161",56.53,-156.545,1989,184.66,NA
"4MF89 G040A 1 TUCK1 2","4MF89","GZ161",56.535,-156.32829,1989,194.59,397.327279433597
"4MF89 G041A 1 TUCK1 2","4MF89","GZ161",56.40833,-156.31171,1989,193.75,406.933734201837
"4MF89 G042A 1 TUCK1 2","4MF89","HB161",56.41833,-156.0817,1989,294.64,NA
"4MF89 G043A 1 TUCK1 2","4MF89","HD161",56.3,-155.8383,1989,398.49,1383.60203630416
"4MF89 G045A 1 TUCK1 2","4MF89","HF157",56.05167,-156.04829,1989,204.96,NA
"4MF89 G046A 1 TUCK1 2","4MF89","HD159",56.17,-156.075,1989,299.2,NA
"4MF89 G047A 1 TUCK1 2","4MF89","HD157",56.165,-156.30499,1989,199.57,411.665847731575
"4MF89 G048A 1 TUCK1 2","4MF89","HB159",56.29167,-156.3083,1989,239.87,382.51063466916
"4MF89 G049A 1 TUCK1 2","4MF89","GZ159",56.28667,-156.53999,1989,196.55,NA
"4MF89 G050A 1 TUCK1 2","4MF89","GZ159",56.41167,-156.545,1989,189.97,NA
"4MF89 G051A 1 TUCK1 2","4MF89","GX159",56.405,-156.76669,1989,192.88,338.171728620274
"4MF89 G052A 1 TUCK1 2","4MF89","GX159",56.525,-156.77499,1989,286.32,507.202148524127
"4MF89 G053A 1 TUCK1 2","4MF89","GV159",56.65,-157.02831,1989,403.35,NA
"4MF89 G054A 1 TUCK1 2","4MF89","GX155",56.44833,-157.1167,1989,205.96,1041.25434169624
"4MF89 G055A 1 TUCK1 2","4MF89","GV155",56.40333,-157.24831,1989,190.63,NA
"4MF89 G063A 1 TUCK1 2","4MF89","HF155",55.91333,-156.29829,1989,218.01,597.121981855106
"4MF89 G056A 1 TUCK1 2","4MF89","GX157",56.4,-157.0083,1989,187.86,NA
"4MF89 G057A 1 TUCK1 2","4MF89","GX155",56.27333,-157,1989,196.89,431.944640505618
"4MF89 G058A 1 TUCK1 2","4MF89","GZ157",56.28333,-156.78169,1989,193.29,250.192583159142
"4MF89 G059A 1 TUCK1 2","4MF89","GZ157",56.18167,-156.6767,1989,187.32,568.083892468086
"4MF89 G060A 1 TUCK1 2","4MF89","HB157",56.16,-156.53169,1989,167.4,NA
"4MF89 G061A 1 TUCK1 2","4MF89","HD155",56.035,-156.53,1989,232.25,NA
"4MF89 G062A 1 TUCK1 2","4MF89","HD157",56.04,-156.28999,1989,211.02,611.639611288129
"4MF89 G064A 1 TUCK1 2","4MF89","HF157",55.91667,-156.0583,1989,214.67,NA
"4MF89 G066A 1 TUCK1 2","4MF89","HH155",55.645,-156.05,1989,420.46,NA
"4MF89 G067A 1 TUCK1 2","4MF89","HF155",55.77167,-156.28169,1989,327.25,924.651625536908
"4MF89 G068A 1 TUCK1 2","4MF89","HF153",55.76333,-156.52831,1989,216.42,NA
"4MF89 G069A 1 TUCK1 2","4MF89","HD155",55.90333,-156.52499,1989,215.67,NA
"4MF89 G070A 1 TUCK1 2","4MF89","HD153",55.9,-156.75169,1989,214.3,851.364679719252
"4MF89 G071A 1 TUCK1 2","4MF89","HB153",56.03,-156.8233,1989,281.57,NA
"4MF89 G072A 1 TUCK1 2","4MF89","GZ155",56.15,-157,1989,310.59,NA
"4MF89 G073A 1 TUCK1 2","4MF89","GX155",56.265,-157.23669,1989,324.37,660.900294839437
"4MF89 G074A 1 TUCK1 2","4MF89","GV155",56.4,-157.46831,1989,375.2,NA
"4MF89 G075A 1 TUCK1 2","4MF89","GV151",56.25,-157.705,1989,440.69,NA
"4MF89 G076A 1 TUCK1 2","4MF89","GX151",56.13167,-157.46671,1989,406.94,909.698440662745
"4MF89 G077A 1 TUCK1 2","4MF89","GZ151",56.015,-157.23171,1989,417.9,NA
"4MF89 G078A 1 TUCK1 2","4MF89","HB153",55.89,-156.985,1989,351.54,NA
"4MF89 G079A 1 TUCK1 2","4MF89","HD153",55.77,-156.74831,1989,310.24,552.611942206735
"4MF89 G080A 1 TUCK1 2","4MF89","HF153",55.63833,-156.5033,1989,361.99,NA
"4MF89 G081A 1 TUCK1 2","4MF89","HH153",55.51833,-156.2683,1989,409.87,1565.52448251399
"4MF89 G086A 1 TUCK1 2","4MF89","HH151",55.38,-156.48669,1989,411.14,NA
"4MF89 G087A 1 TUCK1 2","4MF89","HF151",55.505,-156.7267,1989,444.58,1263.51816373595
"4MF89 G088A 1 TUCK1 2","4MF89","HD149",55.64,-156.98,1989,373.36,934.469321362873
"4MF89 G089A 1 TUCK1 2","4MF89","HB149",55.63333,-157.1833,1989,185.8,NA
"4MF89 G090A 1 TUCK1 2","4MF89","HB149",55.75833,-157.215,1989,334.33,NA
"4MF89 G091A 1 TUCK1 2","4MF89","GZ149",55.71833,-157.48331,1989,292.12,1394.13885751527
"4MF89 G092A 1 TUCK1 2","4MF89","GZ149",55.88333,-157.47,1989,337.76,1028.60968072203
"4MF89 G093A 1 TUCK1 2","4MF89","GX149",55.87833,-157.68671,1989,189.55,NA
"4MF89 G094A 1 TUCK1 2","4MF89","GX149",56.00167,-157.7067,1989,343.97,NA
"4MF89 G095A 1 TUCK1 2","4MF89","GV149",56.11833,-157.93671,1989,380.63,1821.72385910352
"4MF90 G022A 1 60BON 1","4MF90","HD147",55.50833,-157.2,1990,434.69,NA
"4MF90 G023A 1 60BON 1","4MF90","HF147",55.37333,-156.9467,1990,453.34,1085.74423893656
"4MF90 G024A 1 60BON 1","4MF90","HH149",55.25,-156.6983,1990,419.4,1557.55800040256
"4MF90 G029A 1 60BON 1","4MF90","HH151",55.385,-156.4767,1990,416.5,NA
"4MF90 G030A 1 60BON 1","4MF90","HF151",55.50833,-156.71671,1990,438.56,649.094445353643
"4MF90 G031A 1 60BON 1","4MF90","HD149",55.64167,-156.9783,1990,427.68,703.439712760339
"4MF90 G032A 1 60BON 1","4MF90","HB147",55.62833,-157.42999,1990,417.09,1432.13267197732
"4MF90 G033A 1 60BON 1","4MF90","GZ147",55.75667,-157.67999,1990,409.64,NA
"4MF90 G034A 1 60BON 1","4MF90","GX147",55.87333,-157.91,1990,359.86,1481.34162594373
"4MF90 G035A 1 60BON 1","4MF90","GV149",56.12333,-157.925,1990,383.33,1483.72139530995
"4MF90 G036A 1 60BON 1","4MF90","GX149",56.00333,-157.6983,1990,398.44,NA
"4MF90 G037A 1 60BON 1","4MF90","GZ149",55.88333,-157.46001,1990,419.02,770.689024277683
"4MF90 G038A 1 60BON 1","4MF90","HB149",55.75667,-157.21001,1990,411.59,NA
"4MF90 G039A 1 60BON 1","4MF90","HD153",55.77667,-156.7533,1990,420.94,1002.48632000497
"4MF90 G040A 1 60BON 1","4MF90","HF153",55.64333,-156.50169,1990,423.75,NA
"4MF90 G041A 1 60BON 1","4MF90","HH153",55.52667,-156.2717,1990,397.32,1481.90756956113
"4MF90 G042A 1 60BON 1","4MF90","HH155",55.65167,-156.0567,1990,372.29,NA
"4MF90 G043A 1 60BON 1","4MF90","HF157",55.91333,-156.0583,1990,419.67,NA
"4MF90 G044A 1 60BON 1","4MF90","HF155",55.78167,-156.2767,1990,423.23,1194.37600718236
"4MF90 G045A 1 60BON 1","4MF90","HD155",55.91,-156.53,1990,399.8,NA
"4MF90 G046A 1 60BON 1","4MF90","HB153",55.89333,-156.98331,1990,502.86,NA
"4MF90 G047A 1 60BON 1","4MF90","GZ153",56.02167,-157.2283,1990,417.92,861.584269885662
"4MF90 G048A 1 60BON 1","4MF90","GX151",56.13667,-157.465,1990,403.56,706.263829661532
"4MF90 G049A 1 60BON 1","4MF90","GV151",56.25667,-157.6983,1990,426.68,NA
"4MF90 G050A 1 60BON 1","4MF90","GV155",56.4,-157.4633,1990,361.23,NA
"4MF90 G051A 1 60BON 1","4MF90","GX155",56.26833,-157.23669,1990,352.75,1110.55011253281
"4MF90 G052A 1 60BON 1","4MF90","GZ155",56.15,-157,1990,381.34,NA
"4MF90 G053A 1 60BON 1","4MF90","GZ155",56.21833,-156.8867,1990,229.19,NA
"4MF90 G054A 1 60BON 1","4MF90","GV155",56.39667,-157.23669,1990,200.59,NA
"4MF90 G055A 1 60BON 1","4MF90","GX157",56.40167,-157.01,1990,249.14,NA
"4MF90 G056A 1 60BON 1","4MF90","GZ157",56.285,-156.78169,1990,199.21,782.261431926936
"4MF90 G057A 1 60BON 1","4MF90","HB157",56.16,-156.5333,1990,251.41,NA
"4MF90 G058A 1 60BON 1","4MF90","HD155",56.04,-156.53,1990,306,NA
"4MF90 G059A 1 60BON 1","4MF90","HD157",56.04,-156.3033,1990,308.81,1034.89613894946
"4MF90 G061A 1 60BON 1","4MF90","HD159",56.16667,-156.08,1990,309.18,NA
"4MF90 G062A 1 60BON 1","4MF90","HD157",56.16667,-156.31171,1990,197.45,501.814021429726
"4MF90 G063A 1 60BON 1","4MF90","HB159",56.29167,-156.31,1990,191.42,387.484667136443
"4MF90 G064A 1 60BON 1","4MF90","HB157",56.28333,-156.5433,1990,203.74,NA
"4MF90 G065A 1 60BON 1","4MF90","GZ159",56.41,-156.5517,1990,192.53,NA
"4MF90 G066A 1 60BON 1","4MF90","GX159",56.40667,-156.7683,1990,190.71,427.165729510787
"4MF90 G067A 1 60BON 1","4MF90","GX159",56.52667,-156.7833,1990,183.27,556.45565486143
"4MF90 G068A 1 60BON 1","4MF90","GV159",56.64833,-157.0333,1990,224.47,NA
"4MF90 G069A 1 60BON 1","4MF90","GV161",56.77,-156.8017,1990,197.11,903.959141329476
"4MF90 G070A 1 60BON 1","4MF90","GV161",56.64333,-156.7717,1990,188.72,508.160405028057
"4MF90 G071A 1 60BON 1","4MF90","GX161",56.655,-156.57671,1990,179.11,NA
"4MF90 G072A 1 60BON 1","4MF90","GX161",56.53167,-156.55,1990,190.01,NA
"4MF90 G073A 1 60BON 1","4MF90","GZ161",56.53833,-156.3317,1990,196.77,403.239966659873
"4MF90 G074A 1 60BON 1","4MF90","GZ161",56.40833,-156.3183,1990,196.78,388.013474023635
"4MF90 G075A 1 60BON 1","4MF90","HB161",56.41667,-156.0867,1990,197.25,NA
"4MF90 G076A 1 60BON 1","4MF90","HB161",56.295,-156.0833,1990,197.53,NA
"4MF90 G077A 1 60BON 1","4MF90","HD161",56.3,-155.8517,1990,302.23,1165.46266242899
"4MF90 G079A 1 60BON 1","4MF90","HB163",56.42833,-155.855,1990,199.27,444.566462310741
"4MF90 G080A 1 60BON 1","4MF90","GZ163",56.54167,-156.10001,1990,201.92,NA
"4MF90 G081A 1 60BON 1","4MF90","GX163",56.66333,-156.3333,1990,199.75,387.309840066614
"4MF90 G082A 1 60BON 1","4MF90","GX163",56.78667,-156.3483,1990,171.39,366.255399817791
"4MF90 G083A 1 60BON 1","4MF90","GV163",56.77,-156.56,1990,196.44,NA
"4MF90 G084A 1 60BON 1","4MF90","GV163",56.9,-156.4917,1990,176.25,NA
"4MF90 G085A 1 60BON 1","4MF90","GV165",56.89167,-156.32671,1990,150.16,410.919824345592
"4MF90 G086A 1 60BON 1","4MF90","GX165",56.78833,-156.11501,1990,204.08,NA
"4MF90 G087A 1 60BON 1","4MF90","GZ163",56.665,-156.105,1990,197.65,NA
"4MF90 G088A 1 60BON 1","4MF90","GZ165",56.67,-155.8633,1990,199.43,416.917380707264
"4MF90 G089A 1 60BON 1","4MF90","HB163",56.54667,-155.85671,1990,244.32,391.371152973245
"4MF90 G090A 1 60BON 1","4MF90","HD163",56.42833,-155.6183,1990,354.48,NA
"4MF90 G093A 1 60BON 1","4MF90","HD165",56.55667,-155.3867,1990,385.98,989.356446092576
"4MF90 G094A 1 60BON 1","4MF90","HB165",56.67833,-155.635,1990,290.58,NA
"4MF90 G095A 1 60BON 1","4MF90","GZ165",56.795,-155.8633,1990,192.5,376.39177157829
