"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Base_15","POLY_AREA_Scen1_15","POLY_AREA_Scen2_15","POLY_AREA_Scen3_15","POLY_AREA_Scen4_15"
"6MF05 53 1 60BON 1","6MF05","GZ143",55.43817,-158.1315,2005,678.43,902.290059937362,NA,902.290059937362,1702.3361229398,NA
"6MF05 54 1 60BON 1","6MF05","HB143",55.32367,-157.9005,2005,541.96,889.457301266651,NA,889.457301266651,NA,1931.88497581403
"6MF05 56 1 60BON 1","6MF05","HD143",55.20717,-157.67067,2005,911.51,1476.65878060641,NA,1476.65878060641,1927.13496287717,NA
"6MF05 57 1 60BON 1","6MF05","HF147",55.33717,-157.04584,2005,972.91,1407.70486461234,NA,1407.70486461234,NA,1916.71949623561
"6MF05 58 1 60BON 1","6MF05","HD147",55.45183,-157.28117,2005,712.15,712.073347276346,NA,712.073347276346,1646.3632106926,NA
"6MF05 59 1 60BON 1","6MF05","HB147",55.56617,-157.49916,2005,700.14,701.131767411922,NA,701.131767411922,NA,1423.25205782923
"6MF05 60 1 60BON 1","6MF05","GZ147",55.68133,-157.72217,2005,706.5,706.144938573698,NA,713.258700321054,1412.27124939436,NA
"6MF05 61 1 60BON 1","6MF05","GX147",55.798,-157.94884,2005,517.68,516.287135644578,NA,704.38369180152,NA,1126.16576387427
"6MF05 62 1 60BON 1","6MF05","GV147",55.91167,-158.16983,2005,891.72,1070.4535620624,NA,1251.08542828898,1610.44810120545,NA
"6MF05 64 1 60BON 1","6MF05","GT151",56.2655,-157.98134,2005,459.85,941.925501867537,NA,NA,NA,NA
"6MF05 65 1 60BON 1","6MF05","GV151",56.1515,-157.75549,2005,437.65,438.082888309517,NA,1272.62214848407,1455.45447509824,NA
"6MF05 66 1 60BON 1","6MF05","GX151",56.03883,-157.53967,2005,413.62,413.597778515475,NA,689.877917885005,NA,855.096900594503
"6MF05 67 1 60BON 1","6MF05","GZ151",55.92517,-157.3185,2005,524.77,524.467450454376,NA,701.779981646859,1218.10375823735,NA
"6MF05 68 1 60BON 1","6MF05","HB151",55.80917,-157.09367,2005,624.42,625.368891803035,NA,753.228333149096,NA,1063.09298942923
"6MF05 69 1 60BON 1","6MF05","HD151",55.6945,-156.8705,2005,531.72,532.619551560685,NA,705.214267584206,1256.89854172979,NA
"6MF05 70 1 60BON 1","6MF05","HF151",55.58067,-156.64983,2005,532.45,532.073382435537,NA,706.072215618761,NA,1139.35104601704
"6MF05 71 1 60BON 1","6MF05","HH151",55.464,-156.42183,2005,442.95,1135.85002184006,NA,1451.27327177666,1732.61798266452,NA
"6MF05 72 1 60BON 1","6MF05","HH153",55.58484,-156.217,2005,346.38,689.608434238357,1647.2984729468,NA,NA,1509.98502748587
"6MF05 73 1 60BON 1","6MF05","HF153",55.69833,-156.438,2005,348.74,349.229313009747,871.231487722135,NA,704.869176656507,NA
"6MF05 74 1 60BON 1","6MF05","HD153",55.815,-156.65733,2005,486.16,486.303252617863,1243.73070546742,NA,NA,882.10648457853
"6MF05 75 1 60BON 1","6MF05","GV149",55.92967,-157.88266,2005,505.88,505.605877455794,2202.49300858611,NA,NA,1072.76948655275
"6MF05 76 1 60BON 1","6MF05","GZ153",56.0445,-157.10983,2005,478.01,477.776544807751,1236.7210545309,NA,NA,870.428652847374
"6MF05 77 1 60BON 1","6MF05","GX153",56.15833,-157.32967,2005,351.12,350.987878785805,761.768938796887,NA,688.735221903274,NA
"6MF05 78 1 60BON 1","6MF05","GV153",56.27317,-157.556,2005,347.25,348.175651269311,1567.03095156904,NA,NA,1485.77583057501
"6MF05 79 1 60BON 1","6MF05","GT153",56.38717,-157.78133,2005,328.56,552.539224002342,NA,NA,NA,NA
"6MF05 80 1 60BON 1","6MF05","GT155",56.51117,-157.56734,2005,466.71,636.431912262938,NA,NA,NA,NA
"6MF05 81 1 60BON 1","6MF05","GV155",56.394,-157.35184,2005,447.46,448.851359169313,NA,1299.36418324636,1300.90234086586,NA
"6MF05 82 1 60BON 1","6MF05","GX155",56.27917,-157.12117,2005,350.58,350.012198787564,NA,696.683719420296,NA,965.559503295633
"6MF05 83 1 60BON 1","6MF05","GZ155",56.166,-156.90733,2005,459.19,478.206020497398,NA,1044.22788560908,878.465262917417,NA
"6MF05 84 1 60BON 1","6MF05","HD155",55.93683,-156.46001,2005,470.05,478.407515485826,NA,1008.68679763212,877.491259180067,NA
"6MF05 85 1 60BON 1","6MF05","HF155",55.82067,-156.24234,2005,352.14,352.280301310765,NA,777.647770907184,NA,1033.90175213592
"6MF05 86 1 60BON 1","6MF05","HH155",55.7075,-156.02,2005,327.36,994.915940809361,NA,1469.01211596751,1351.92661737618,NA
"6MF05 87 1 60BON 1","6MF05","HF157",55.94433,-156.02916,2005,350.52,846.445946434068,1326.94008633966,NA,1020.47470801067,NA
"6MF05 88 1 60BON 1","6MF05","HD157",56.05633,-156.24783,2005,349.1,349.102127182183,693.182419618966,NA,NA,1126.42338174077
"6MF05 89 1 60BON 1","6MF05","HB157",56.171,-156.4735,2005,436.16,439.040081219941,740.036615957845,NA,854.161134197783,NA
"6MF05 90 1 60BON 1","6MF05","GZ157",56.28333,-156.69167,2005,345.57,345.980294653248,694.61202553067,NA,NA,882.04437403654
"6MF05 91 1 60BON 1","6MF05","GX157",56.4005,-156.91184,2005,437.36,436.855388700253,1204.05195447453,NA,655.205557976338,NA
"6MF05 92 1 60BON 1","6MF05","GU158",56.6585,-157.20017,2005,523.18,788.96412624157,NA,NA,NA,NA
"6MF05 93 1 60BON 1","6MF05","GV159",56.63733,-156.93016,2005,370.62,412.986969213073,NA,1243.60778285954,1155.99638815226,NA
"6MF05 94 1 60BON 1","6MF05","GX159",56.52083,-156.7075,2005,344.56,346.151384663799,NA,1006.28467488444,566.611039779469,956.795270538739
"6MF05 95 1 60BON 1","6MF05","GZ159",56.40667,-156.4935,2005,350.76,350.744210743076,NA,NA,NA,NA
"6MF05 96 1 60BON 1","6MF05","HB159",56.29067,-156.26216,2005,351.81,351.374411278608,NA,1043.44839772227,NA,691.560338511568
"6MF05 97 1 60BON 1","6MF05","HD159",56.177,-156.043,2005,345.62,512.076753487047,NA,1245.43157136572,952.317157140348,NA
"6MF05 99 1 60BON 1","6MF05","HD161",56.2985,-155.842,2005,339.33,671.296613944959,1237.24173551345,NA,NA,1286.6863616767
"6MF05 100 1 60BON 1","6MF05","HB161",56.41283,-156.06017,2005,340.36,341.092680275789,690.050612309786,NA,839.539247689494,NA
"6MF05 101 1 60BON 1","6MF05","GZ161",56.528,-156.278,2005,350.08,350.206225242591,696.096697196062,NA,NA,688.35473977022
"6MF05 102 1 60BON 1","6MF05","GX161",56.645,-156.49899,2005,349.26,349.012061930947,693.743826459869,NA,646.249124652073,NA
"6MF05 103 1 60BON 1","6MF05","GV161",56.75667,-156.72234,2005,279.75,296.479647632438,1277.16489696684,NA,NA,1244.69957476763
"6MF05 104 1 60BON 1","6MF05","GT163",56.85167,-156.74683,2005,175.57,443.44039038957,NA,NA,NA,NA
"6MF05 105 1 60BON 1","6MF05","GV163",56.87634,-156.50717,2005,313.86,357.844556314846,NA,1020.03776068828,1015.6556959062,NA
"6MF05 106 1 60BON 1","6MF05","GX163",56.76333,-156.28484,2005,342.51,343.218814779806,NA,685.696061676752,NA,689.196577706363
"6MF05 107 1 60BON 1","6MF05","GZ163",56.648,-156.069,2005,340.32,340.197001252444,NA,725.223063258069,688.460484960277,NA
"6MF05 108 1 60BON 1","6MF05","HB163",56.53317,-155.85817,2005,342.12,341.916386567212,NA,682.791944826533,NA,685.419251340025
"6MF05 109 1 60BON 1","6MF05","HD163",56.41933,-155.6385,2005,343.42,675.836151191979,NA,1288.87283212944,1287.49619804605,NA
"6MF05 110 1 60BON 1","6MF05","HD165",56.54083,-155.4295,2005,345.74,678.519263320325,1291.67591645739,NA,NA,1296.63696246746
"6MF05 111 1 60BON 1","6MF05","HB165",56.65567,-155.64433,2005,344.89,345.186116505852,683.210530221735,NA,680.658983163488,NA
"6MF05 112 1 60BON 1","6MF05","GZ165",56.76983,-155.86099,2005,339.85,340.655078727594,681.784558044918,NA,NA,678.356253611501
"6MF05 113 1 60BON 1","6MF05","GX165",56.88433,-156.0755,2005,341.62,340.027966322961,684.907507681463,NA,685.556516157174,NA
"6MF05 114 1 60BON 1","6MF05","GV165",56.99767,-156.3015,2005,341.28,455.463787670345,958.032396494997,NA,NA,931.835076796216
"6MF05 115 1 60BON 1","6MF05","GV167",57.11717,-156.08949,2005,346.82,477.400288732177,NA,1127.03367182819,817.198195616276,NA
"6MF05 116 1 60BON 1","6MF05","GX167",57.00167,-155.86633,2005,343.13,342.812757347046,NA,687.421274716282,NA,831.557849586071
"6MF05 117 1 60BON 1","6MF05","GZ167",56.88817,-155.64667,2005,337.67,338.226499807406,NA,673.44095852085,679.093656342704,NA
"6MF05 118 1 60BON 1","6MF05","HB167",56.777,-155.43466,2005,337.05,337.565862241087,NA,677.45454048504,NA,685.989007283552
"6MF05 119 1 60BON 1","6MF05","HD167",56.66117,-155.21916,2005,347.06,683.077445682528,NA,1294.36668994099,1385.85165106904,NA
"6MF05 120 1 60BON 1","6MF05","HD169",56.78267,-155.00816,2005,342.33,678.460900523776,1429.36461781967,NA,NA,1385.59689817822
"6MF05 121 1 60BON 1","6MF05","HB169",56.89734,-155.22583,2005,340.42,340.348464550349,683.518321119956,NA,1040.17441449461,NA
"6MF05 122 1 60BON 1","6MF05","GZ169",57.01333,-155.44167,2005,340.13,339.156480979981,681.434211919255,NA,NA,674.934202488058
"6MF05 123 1 60BON 1","6MF05","GX169",57.1265,-155.65866,2005,342.89,342.54879924323,950.888225603584,NA,680.029796649324,NA
"6MF05 124 1 60BON 1","6MF05","GV169",57.24,-155.88049,2005,324.57,324.967489563238,NA,NA,NA,NA
"6MF05 125 1 60BON 1","6MF05","GT169",57.34233,-156.07683,2005,376.55,646.006942151316,1243.26238857899,NA,863.497479555556,1276.03897685614
"6MF05 126 1 60BON 1","6MF05","GT171",57.45083,-155.76317,2005,368.5,414.55580101136,NA,NA,NA,NA
"6MF05 127 1 60BON 1","6MF05","GV171",57.36,-155.664,2005,284.17,283.973328456719,NA,1211.07954267712,882.575757121754,NA
"6MF05 128 1 60BON 1","6MF05","GX171",57.2465,-155.44417,2005,335.95,336.9631885523,NA,713.30918318523,NA,827.374960074761
"6MF05 129 1 60BON 1","6MF05","GZ171",57.13267,-155.23367,2005,337.53,336.920860156888,NA,672.156520581434,948.378622280957,NA
"6MF05 130 1 60BON 1","6MF05","HB171",57.01783,-155.01733,2005,340.49,339.824618880253,NA,766.39412639679,NA,1035.33717122027
"6MF05 131 1 60BON 1","6MF05","HD171",56.9025,-154.80183,2005,317.83,975.186507585101,NA,1413.19187662835,NA,NA
"6MF05 132 1 60BON 1","6MF05","HB173",57.13783,-154.804,2005,322.77,654.059326979365,1060.71355503447,NA,NA,NA
"6MF05 133 1 60BON 1","6MF05","GZ173",57.25383,-155.01666,2005,337.58,338.496888934163,693.57070315755,NA,NA,1079.09355572542
"6MF05 134 1 60BON 1","6MF05","GX173",57.36833,-155.23467,2005,416.86,417.567270528434,674.458037745261,NA,671.256914668023,NA
"6MF05 135 1 60BON 1","6MF05","GV173",57.48084,-155.45534,2005,306.09,306.039389829756,1272.94698541799,NA,NA,1397.4195666109
"6MF05 136 1 60BON 1","6MF05","GT173",57.61633,-155.47301,2005,362.44,446.637122979145,NA,NA,NA,NA
"6MF05 137 1 60BON 1","6MF05","GV175",57.6025,-155.2415,2005,389.35,408.382450779352,NA,1353.75148383924,1210.16025148853,NA
"6MF05 138 1 60BON 1","6MF05","GZ175",57.37433,-154.81183,2005,386.54,396.864568422612,NA,860.447042306129,753.502170164955,NA
"6MF05 145 1 60BON 1","6MF05","GV177",57.7205,-155.02983,2005,337.49,502.421804824801,NA,NA,NA,NA
"6MF05 146 1 60BON 1","6MF05","GX177",57.60584,-154.81149,2005,502.82,533.064998297392,1137.00624946315,696.489035022791,696.489035022791,1179.33923076175
"6MF05 147 1 60BON 1","6MF05","GX179",57.73317,-154.59183,2005,341.7,508.769120677601,852.987812083762,852.987812097113,852.987812097113,852.987812084145
"6MF05 148 1 60BON 1","6MF05","GV179",57.842,-154.8165,2005,318.41,737.177801252236,NA,NA,NA,NA
"6MF05 149 1 60BON 1","6MF05","GX181",57.84834,-154.38367,2005,341.77,817.475940469208,972.023240048972,972.023240052403,972.023240052403,972.023240048972
"6MF05 152 1 60BON 1","6MF05","GX183",57.974,-154.164,2005,377.83,1504.19228243706,1504.19228243715,1504.19228243715,1504.19228243715,1504.19228243715
"4MF06 47 1 60BON 1","4MF06","GV143",55.6705,-158.57933,2006,1060.33,1532.54411576606,NA,1532.54411576606,1928.29125228033,NA
"4MF06 48 1 60BON 1","4MF06","GX143",55.55133,-158.3495,2006,719.8,884.88855789502,NA,884.88855789502,NA,1924.30337447344
"4MF06 49 1 60BON 1","4MF06","GZ143",55.432,-158.13184,2006,710.34,896.748193807802,NA,896.748193807802,1710.28302350248,NA
"4MF06 50 1 60BON 1","4MF06","HB143",55.322,-157.90083,2006,748.85,877.342263688715,NA,877.342263688715,NA,1927.90154098218
"4MF06 52 1 60BON 1","4MF06","HD143",55.211,-157.67267,2006,1041.46,1468.52507459326,NA,1468.52507459326,1923.1799084165,NA
"4MF06 53 1 60BON 1","4MF06","HF147",55.33983,-157.04649,2006,1053.44,1435.57036061955,NA,1435.57036061955,NA,1899.49436560816
"4MF06 54 1 60BON 1","4MF06","HD147",55.4545,-157.26483,2006,699.05,698.670153210414,NA,698.670153210414,1649.89101337805,NA
"4MF06 55 1 60BON 1","4MF06","HB147",55.56633,-157.48866,2006,706.26,706.752940438683,NA,706.752940438683,NA,1418.37188915419
"4MF06 56 1 60BON 1","4MF06","GZ147",55.67967,-157.71417,2006,718.7,718.463947119353,NA,718.463947119353,1426.88975679818,NA
"4MF06 57 1 60BON 1","4MF06","GX147",55.79483,-157.942,2006,709.38,709.439608390639,NA,709.439608390639,NA,1664.12110739518
"4MF06 58 1 60BON 1","4MF06","GV147",55.90733,-158.16634,2006,1035,1196.7130792244,NA,1249.67586449395,1612.59677591879,NA
"4MF06 59 1 60BON 1","4MF06","GT151",56.26567,-157.98683,2006,436.94,958.279169932394,NA,NA,NA,NA
"4MF06 60 1 60BON 1","4MF06","GV151",56.15483,-157.759,2006,528.06,527.458990210244,NA,1306.1937506506,1484.80673624197,NA
"4MF06 61 1 60BON 1","4MF06","GX151",56.0375,-157.53133,2006,531.58,532.245258801146,NA,708.863516127018,NA,1139.1158915351
"4MF06 62 1 60BON 1","4MF06","GZ151",55.92317,-157.30966,2006,526.84,526.341708546804,NA,697.26283545232,1056.06944374489,NA
"4MF06 63 1 60BON 1","4MF06","HB151",55.81,-157.08684,2006,521.59,520.809614794895,NA,745.666515466918,NA,1052.06578431936
"4MF06 64 1 60BON 1","4MF06","HD151",55.69383,-156.86433,2006,525.1,526.137424952166,NA,704.448897562667,1133.27122229487,NA
"4MF06 65 1 60BON 1","4MF06","HF151",55.57784,-156.64366,2006,763.95,988.543969322021,NA,1299.61451370036,NA,1466.5044108205
"4MF06 66 1 60BON 1","4MF06","HF153",55.69917,-156.43134,2006,371.6,696.061752161311,1647.17027764428,NA,1511.3406275824,NA
"4MF06 67 1 60BON 1","4MF06","HD153",55.81283,-156.655,2006,354.89,354.925199113572,869.274540085275,NA,NA,882.984428965537
"4MF06 68 1 60BON 1","4MF06","HB153",55.92567,-156.88333,2006,424.7,436.883145403099,879.392791341643,NA,700.198851604008,NA
"4MF06 69 1 60BON 1","4MF06","GZ153",56.04317,-157.10001,2006,351,351.104015316429,864.258805375955,NA,NA,872.817428513473
"4MF06 70 1 60BON 1","4MF06","GX153",56.159,-157.32634,2006,353.45,353.791373046217,872.146045003681,NA,703.033372462543,NA
"4MF06 71 1 60BON 1","4MF06","GV153",56.273,-157.55299,2006,346.91,348.288305134391,1657.29502716704,NA,NA,1492.76885752
"4MF06 72 1 60BON 1","4MF06","GT153",56.38667,-157.77184,2006,366.84,545.392132307178,NA,NA,NA,NA
"4MF06 73 1 60BON 1","4MF06","GT155",56.50983,-157.56767,2006,478.21,647.635910706537,NA,NA,NA,NA
"4MF06 74 1 60BON 1","4MF06","GV155",56.39467,-157.34151,2006,446.26,447.590403411514,NA,1278.69062025223,1281.16640577619,NA
"4MF06 75 1 60BON 1","4MF06","GX155",56.28083,-157.12083,2006,351.61,351.585877569361,NA,699.271845556688,NA,975.143208204
"4MF06 76 1 60BON 1","4MF06","GZ155",56.16317,-156.89783,2006,423.19,439.922217553927,NA,1044.27102848037,710.109296896017,NA
"4MF06 77 1 60BON 1","4MF06","HD155",55.93767,-156.45351,2006,440.01,440.289661291461,NA,1001.93256490672,955.708739872225,NA
"4MF06 78 1 60BON 1","4MF06","HF155",55.82,-156.23317,2006,449.72,1033.94213768868,NA,1443.59199176427,NA,1394.92128734603
"4MF06 80 1 60BON 1","4MF06","HD157",56.05684,-156.24417,2006,392.65,520.541294783331,1244.69792203197,NA,NA,1123.20148913142
"4MF06 81 1 60BON 1","4MF06","HB157",56.17,-156.46733,2006,426.62,429.365632941576,695.19072098221,NA,846.768478281722,NA
"4MF06 82 1 60BON 1","4MF06","GZ157",56.28317,-156.68466,2006,350.81,351.628366308956,705.053181750985,NA,NA,874.379555691749
"4MF06 83 1 60BON 1","4MF06","GX157",56.40333,-156.91383,2006,433.46,433.609459884284,1214.93220786163,NA,647.445488290326,NA
"4MF06 84 1 60BON 1","4MF06","GU158",56.65967,-157.18817,2006,576.51,804.251323717688,NA,NA,NA,NA
"4MF06 85 1 60BON 1","4MF06","GV159",56.633,-156.931,2006,381.89,405.89792632452,NA,1233.5850550453,1147.8427276798,NA
"4MF06 86 1 60BON 1","4MF06","GX159",56.52033,-156.7045,2006,345.64,345.255809811913,NA,997.252265038276,565.32970235882,957.346466678272
"4MF06 87 1 60BON 1","4MF06","GZ159",56.40533,-156.487,2006,347.55,347.350094967735,NA,NA,NA,NA
"4MF06 88 1 60BON 1","4MF06","HB159",56.289,-156.26633,2006,346.34,346.876875710655,NA,1034.34386570012,NA,688.2211194919
"4MF06 89 1 60BON 1","4MF06","HD159",56.17767,-156.04466,2006,344.26,666.957526149496,NA,1240.36044032528,1290.15453992751,NA
"4MF06 91 1 60BON 1","4MF06","HD161",56.2975,-155.83733,2006,344.21,680.469042576112,1288.84985220861,NA,NA,1295.94396433019
"4MF06 92 1 60BON 1","4MF06","HB161",56.41183,-156.05316,2006,344.23,343.823497283872,692.624177146517,NA,846.822311892792,NA
"4MF06 93 1 60BON 1","4MF06","GZ161",56.5275,-156.274,2006,348.37,348.295499096111,688.961224501572,NA,NA,685.266428984217
"4MF06 94 1 60BON 1","4MF06","GX161",56.64117,-156.49316,2006,343.9,344.206992495653,687.939818505994,NA,643.817556163341,NA
"4MF06 95 1 60BON 1","4MF06","GV161",56.756,-156.71333,2006,391.71,586.344532768399,1280.50697073522,NA,NA,1240.45660791828
"4MF06 96 1 60BON 1","4MF06","GV163",56.87383,-156.51117,2006,337.52,500.662711624313,NA,1029.70019523016,1030.11499847969,NA
"4MF06 97 1 60BON 1","4MF06","GX163",56.76183,-156.28684,2006,338.78,339.117064247551,NA,675.58866211837,NA,678.624979874413
"4MF06 98 1 60BON 1","4MF06","GZ163",56.65183,-156.073,2006,337.05,337.493674385411,NA,723.428252063957,688.384857744425,NA
"4MF06 99 1 60BON 1","4MF06","HB163",56.5325,-155.85899,2006,351.22,351.589196553494,NA,699.50479699316,NA,687.183314903835
"4MF06 100 1 60BON 1","4MF06","HD163",56.41867,-155.62866,2006,397.13,689.283394618739,NA,1303.54813598466,1299.26267948278,NA
"4MF06 101 1 60BON 1","4MF06","HD165",56.54067,-155.42349,2006,341.34,674.065443287085,1290.33547216105,NA,NA,1295.5872974916
"4MF06 102 1 60BON 1","4MF06","HB165",56.65683,-155.63884,2006,343.64,344.224641093714,688.731767602427,NA,689.920184429337,NA
"4MF06 103 1 60BON 1","4MF06","GZ165",56.76883,-155.86301,2006,337.96,338.606931177877,676.109439535421,NA,NA,679.795115649548
"4MF06 104 1 60BON 1","4MF06","GX165",56.88334,-156.07401,2006,339.66,339.76365553407,679.261062331343,NA,678.156531186068,NA
"4MF06 105 1 60BON 1","4MF06","GV165",56.99583,-156.30083,2006,391.98,461.962305960163,969.867851473036,NA,NA,937.6929565066
"4MF06 106 1 60BON 1","4MF06","GV167",57.11783,-156.09067,2006,390.04,484.821598573138,NA,1120.96004558843,836.262117348452,NA
"4MF06 107 1 60BON 1","4MF06","GX167",57.004,-155.87183,2006,336.44,336.141715767696,NA,680.457135957632,NA,847.084735912226
"4MF06 108 1 60BON 1","4MF06","GZ167",56.89083,-155.6545,2006,338.56,338.568879376008,NA,682.563139797412,677.352965392246,NA
"4MF06 109 1 60BON 1","4MF06","HB167",56.774,-155.44034,2006,342.94,342.568003020119,NA,691.670320984651,NA,677.073803712556
"4MF06 110 1 60BON 1","4MF06","HD167",56.661,-155.21767,2006,393.44,670.312895384267,NA,1426.37821467336,1376.05981462548,NA
"4MF06 111 1 60BON 1","4MF06","HD169",56.77983,-155.00534,2006,349.74,1041.4574598008,1431.64722069181,NA,NA,1393.74857394214
"4MF06 112 1 60BON 1","4MF06","HB169",56.89767,-155.22017,2006,341.11,341.549306598075,673.277071809868,NA,1057.30707340758,NA
"4MF06 113 1 60BON 1","4MF06","GZ169",57.00417,-155.43716,2006,344.01,344.343126800787,686.930890875339,NA,NA,688.225776055143
"4MF06 114 1 60BON 1","4MF06","GX169",57.124,-155.66133,2006,352.31,351.368350792809,981.308230398601,NA,680.502447221951,NA
"4MF06 115 1 60BON 1","4MF06","GV169",57.24017,-155.88266,2006,332.38,333.217426706558,NA,NA,NA,NA
"4MF06 116 1 60BON 1","4MF06","GT169",57.35266,-156.07967,2006,409.85,633.534032064127,1226.65379773507,NA,847.008183189692,1253.74028284696
"4MF06 117 1 60BON 1","4MF06","GT171",57.44833,-155.76517,2006,367.88,408.51954430194,NA,NA,NA,NA
"4MF06 118 1 60BON 1","4MF06","GV171",57.35933,-155.66684,2006,278.76,278.942133034862,NA,1209.18542141607,888.974390146613,NA
"4MF06 119 1 60BON 1","4MF06","GX171",57.2475,-155.44817,2006,341.73,341.661002791741,NA,676.146341000244,NA,845.422196162215
"4MF06 120 1 60BON 1","4MF06","GZ171",57.13433,-155.22951,2006,347.86,347.817484456725,NA,772.034949042424,1033.2651282248,NA
"4MF06 121 1 60BON 1","4MF06","HB171",57.01783,-155.01267,2006,342.07,523.678488979264,NA,1458.11411320975,NA,1044.41453404555
"4MF06 123 1 60BON 1","4MF06","HB173",57.13967,-154.80066,2006,430.05,791.516158091805,1053.95135436721,NA,NA,NA
"4MF06 124 1 60BON 1","4MF06","GZ173",57.25417,-155.01334,2006,330.9,449.383784602188,691.061729583158,NA,NA,905.960591379108
"4MF06 125 1 60BON 1","4MF06","GX173",57.36567,-155.22766,2006,338.02,337.650350643837,680.798023112216,NA,942.565953449864,NA
"4MF06 126 1 60BON 1","4MF06","GV173",57.47867,-155.45551,2006,309.85,309.466863994908,1278.48434935046,NA,NA,1189.9314656388
"4MF06 127 1 60BON 1","4MF06","GT173",57.6115,-155.45517,2006,385.75,480.722005058093,NA,NA,NA,NA
"4MF06 128 1 60BON 1","4MF06","GV175",57.59683,-155.23267,2006,507.57,513.680051249669,NA,1156.73129524413,1212.33502889442,NA
"4MF06 129 1 60BON 1","4MF06","GX175",57.4895,-155.02766,2006,372.66,472.224587644557,NA,839.554779878685,NA,746.104633570675
"4MF06 137 1 60BON 1","4MF06","GX177",57.609,-154.8065,2006,480.46,573.230015954332,1140.97606441074,659.107264955878,875.593905880094,819.067851685878
